Data,Cod.ContaContabil,Valor
2/1/2019,04.01.00003,-213.26 
2/1/2019,04.01.00003,"-10,390.91 "
2/1/2019,04.01.00003,"-47,545.69 "
2/1/2019,04.01.00003,-1.32 
2/1/2019,04.01.00003,-32.57 
2/1/2019,04.01.00003,"-1,145.36 "
2/1/2019,04.01.00003,-215.86 
2/1/2019,04.01.00003,"-6,674.03 "
2/1/2019,04.01.00003,-393.55 
2/1/2019,04.01.00003,-40.49 
2/1/2019,04.01.00003,-46.10 
2/1/2019,04.01.00003,-203.71 
2/1/2019,04.01.00003,-122.27 
2/1/2019,04.01.00003,-44.12 
2/1/2019,04.01.00003,-14.15 
2/1/2019,04.01.00003,-254.49 
2/1/2019,04.01.00003,-93.03 
2/1/2019,04.01.00003,-24.68 
2/1/2019,04.01.00003,-209.67 
2/1/2019,04.01.00003,-46.64 
2/1/2019,04.01.00003,-0.40 
2/1/2019,04.01.00003,"-5,263.62 "
2/1/2019,04.01.00003,"-2,816.06 "
2/1/2019,04.01.00003,-554.07 
2/1/2019,04.01.00003,-213.60 
2/1/2019,04.01.00003,-152.06 
2/1/2019,04.01.00003,-167.18 
2/1/2019,04.01.00003,-988.00 
3/1/2019,04.01.00003,-222.16 
3/1/2019,04.01.00003,"-10,824.21 "
3/1/2019,04.01.00003,"-49,528.35 "
3/1/2019,04.01.00003,-1.38 
3/1/2019,04.01.00003,-33.92 
3/1/2019,04.01.00003,"-1,193.12 "
3/1/2019,04.01.00003,-224.86 
3/1/2019,04.01.00003,"-6,952.34 "
3/1/2019,04.01.00003,-409.96 
3/1/2019,04.01.00003,-42.17 
3/1/2019,04.01.00003,-48.02 
3/1/2019,04.01.00003,-212.20 
3/1/2019,04.01.00003,-127.37 
3/1/2019,04.01.00003,-45.96 
3/1/2019,04.01.00003,-14.74 
3/1/2019,04.01.00003,-265.10 
3/1/2019,04.01.00003,-96.91 
3/1/2019,04.01.00003,-25.71 
3/1/2019,04.01.00003,-218.41 
3/1/2019,04.01.00003,-48.59 
3/1/2019,04.01.00003,-0.41 
3/1/2019,04.01.00003,"-5,483.11 "
3/1/2019,04.01.00003,"-2,933.49 "
3/1/2019,04.01.00003,-577.17 
3/1/2019,04.01.00003,-222.50 
3/1/2019,04.01.00003,-158.40 
3/1/2019,04.01.00003,-174.15 
3/1/2019,04.01.00003,"-1,029.20 "
4/1/2019,04.01.00003,-222.16 
4/1/2019,04.01.00003,"-10,824.21 "
4/1/2019,04.01.00003,"-49,528.35 "
4/1/2019,04.01.00003,-1.38 
4/1/2019,04.01.00003,-33.92 
4/1/2019,04.01.00003,"-1,193.12 "
4/1/2019,04.01.00003,-224.86 
4/1/2019,04.01.00003,"-6,952.34 "
4/1/2019,04.01.00003,-409.96 
4/1/2019,04.01.00003,-42.17 
4/1/2019,04.01.00003,-48.02 
4/1/2019,04.01.00003,-212.20 
4/1/2019,04.01.00003,-127.37 
4/1/2019,04.01.00003,-45.96 
4/1/2019,04.01.00003,-14.74 
4/1/2019,04.01.00003,-265.10 
4/1/2019,04.01.00003,-96.91 
4/1/2019,04.01.00003,-25.71 
4/1/2019,04.01.00003,-218.41 
4/1/2019,04.01.00003,-48.59 
4/1/2019,04.01.00003,-0.41 
4/1/2019,04.01.00003,"-5,483.11 "
4/1/2019,04.01.00003,"-2,933.49 "
4/1/2019,04.01.00003,-577.17 
4/1/2019,04.01.00003,-222.50 
4/1/2019,04.01.00003,-158.40 
4/1/2019,04.01.00003,-174.15 
4/1/2019,04.01.00003,"-1,029.20 "
5/1/2019,04.01.00003,-222.16 
5/1/2019,04.01.00003,"-10,824.21 "
5/1/2019,04.01.00003,"-49,528.35 "
5/1/2019,04.01.00003,-1.38 
5/1/2019,04.01.00003,-33.92 
5/1/2019,04.01.00003,"-1,193.12 "
5/1/2019,04.01.00003,-224.86 
5/1/2019,04.01.00003,"-6,952.34 "
5/1/2019,04.01.00003,-409.96 
5/1/2019,04.01.00003,-42.17 
5/1/2019,04.01.00003,-48.02 
5/1/2019,04.01.00003,-212.20 
5/1/2019,04.01.00003,-127.37 
5/1/2019,04.01.00003,-45.96 
5/1/2019,04.01.00003,-14.74 
5/1/2019,04.01.00003,-265.10 
5/1/2019,04.01.00003,-96.91 
5/1/2019,04.01.00003,-25.71 
5/1/2019,04.01.00003,-218.41 
5/1/2019,04.01.00003,-48.59 
5/1/2019,04.01.00003,-0.41 
5/1/2019,04.01.00003,"-5,483.11 "
5/1/2019,04.01.00003,"-2,933.49 "
5/1/2019,04.01.00003,-577.17 
5/1/2019,04.01.00003,-222.50 
5/1/2019,04.01.00003,-158.40 
5/1/2019,04.01.00003,-174.15 
5/1/2019,04.01.00003,"-1,029.20 "
6/1/2019,04.01.00003,-222.16 
6/1/2019,04.01.00003,"-10,824.21 "
6/1/2019,04.01.00003,"-49,528.35 "
6/1/2019,04.01.00003,-1.38 
6/1/2019,04.01.00003,-33.92 
6/1/2019,04.01.00003,"-1,193.12 "
6/1/2019,04.01.00003,-224.86 
6/1/2019,04.01.00003,"-6,952.34 "
6/1/2019,04.01.00003,-409.96 
6/1/2019,04.01.00003,-42.17 
6/1/2019,04.01.00003,-48.02 
6/1/2019,04.01.00003,-212.20 
6/1/2019,04.01.00003,-127.37 
6/1/2019,04.01.00003,-45.96 
6/1/2019,04.01.00003,-14.74 
6/1/2019,04.01.00003,-265.10 
6/1/2019,04.01.00003,-96.91 
6/1/2019,04.01.00003,-25.71 
6/1/2019,04.01.00003,-218.41 
6/1/2019,04.01.00003,-48.59 
6/1/2019,04.01.00003,-0.41 
6/1/2019,04.01.00003,"-5,483.11 "
6/1/2019,04.01.00003,"-2,933.49 "
6/1/2019,04.01.00003,-577.17 
6/1/2019,04.01.00003,-222.50 
6/1/2019,04.01.00003,-158.40 
6/1/2019,04.01.00003,-174.15 
6/1/2019,04.01.00003,"-1,029.20 "
7/1/2019,04.01.00003,-222.16 
7/1/2019,04.01.00003,"-10,824.21 "
7/1/2019,04.01.00003,"-49,528.35 "
7/1/2019,04.01.00003,-1.38 
7/1/2019,04.01.00003,-33.92 
7/1/2019,04.01.00003,"-1,193.12 "
7/1/2019,04.01.00003,-224.86 
7/1/2019,04.01.00003,"-6,952.34 "
7/1/2019,04.01.00003,-409.96 
7/1/2019,04.01.00003,-42.17 
7/1/2019,04.01.00003,-48.02 
7/1/2019,04.01.00003,-212.20 
7/1/2019,04.01.00003,-127.37 
7/1/2019,04.01.00003,-45.96 
7/1/2019,04.01.00003,-14.74 
7/1/2019,04.01.00003,-265.10 
7/1/2019,04.01.00003,-96.91 
7/1/2019,04.01.00003,-25.71 
7/1/2019,04.01.00003,-218.41 
7/1/2019,04.01.00003,-48.59 
7/1/2019,04.01.00003,-0.41 
7/1/2019,04.01.00003,"-5,483.11 "
7/1/2019,04.01.00003,"-2,933.49 "
7/1/2019,04.01.00003,-577.17 
7/1/2019,04.01.00003,-222.50 
7/1/2019,04.01.00003,-158.40 
7/1/2019,04.01.00003,-174.15 
7/1/2019,04.01.00003,"-1,029.20 "
8/1/2019,04.01.00003,-234.59 
8/1/2019,04.01.00003,"-11,430.00 "
8/1/2019,04.01.00003,"-52,300.26 "
8/1/2019,04.01.00003,-1.45 
8/1/2019,04.01.00003,-35.83 
8/1/2019,04.01.00003,"-1,259.90 "
8/1/2019,04.01.00003,-237.45 
8/1/2019,04.01.00003,"-7,341.43 "
8/1/2019,04.01.00003,-432.91 
8/1/2019,04.01.00003,-44.54 
8/1/2019,04.01.00003,-50.71 
8/1/2019,04.01.00003,-224.08 
8/1/2019,04.01.00003,-134.50 
8/1/2019,04.01.00003,-48.53 
8/1/2019,04.01.00003,-15.57 
8/1/2019,04.01.00003,-279.94 
8/1/2019,04.01.00003,-102.33 
8/1/2019,04.01.00003,-27.15 
8/1/2019,04.01.00003,-230.64 
8/1/2019,04.01.00003,-51.30 
8/1/2019,04.01.00003,-0.44 
8/1/2019,04.01.00003,"-5,789.98 "
8/1/2019,04.01.00003,"-3,097.67 "
8/1/2019,04.01.00003,-609.48 
8/1/2019,04.01.00003,-234.96 
8/1/2019,04.01.00003,-167.27 
8/1/2019,04.01.00003,-183.90 
8/1/2019,04.01.00003,"-1,086.80 "
9/1/2019,04.01.00003,-234.59 
9/1/2019,04.01.00003,"-11,430.00 "
9/1/2019,04.01.00003,"-52,300.26 "
9/1/2019,04.01.00003,-1.45 
9/1/2019,04.01.00003,-35.83 
9/1/2019,04.01.00003,"-1,259.90 "
9/1/2019,04.01.00003,-237.45 
9/1/2019,04.01.00003,"-7,341.43 "
9/1/2019,04.01.00003,-432.91 
9/1/2019,04.01.00003,-44.54 
9/1/2019,04.01.00003,-50.71 
9/1/2019,04.01.00003,-224.08 
9/1/2019,04.01.00003,-134.50 
9/1/2019,04.01.00003,-48.53 
9/1/2019,04.01.00003,-15.57 
9/1/2019,04.01.00003,-279.94 
9/1/2019,04.01.00003,-102.33 
9/1/2019,04.01.00003,-27.15 
9/1/2019,04.01.00003,-230.64 
9/1/2019,04.01.00003,-51.30 
9/1/2019,04.01.00003,-0.44 
9/1/2019,04.01.00003,"-5,789.98 "
9/1/2019,04.01.00003,"-3,097.67 "
9/1/2019,04.01.00003,-609.48 
9/1/2019,04.01.00003,-234.96 
9/1/2019,04.01.00003,-167.27 
9/1/2019,04.01.00003,-183.90 
9/1/2019,04.01.00003,"-1,086.80 "
10/1/2019,04.01.00003,-234.59 
10/1/2019,04.01.00003,"-11,430.00 "
10/1/2019,04.01.00003,"-52,300.26 "
10/1/2019,04.01.00003,-1.45 
10/1/2019,04.01.00003,-35.83 
10/1/2019,04.01.00003,"-1,259.90 "
10/1/2019,04.01.00003,-237.45 
10/1/2019,04.01.00003,"-7,341.43 "
10/1/2019,04.01.00003,-432.91 
10/1/2019,04.01.00003,-44.54 
10/1/2019,04.01.00003,-50.71 
10/1/2019,04.01.00003,-224.08 
10/1/2019,04.01.00003,-134.50 
10/1/2019,04.01.00003,-48.53 
10/1/2019,04.01.00003,-15.57 
10/1/2019,04.01.00003,-279.94 
10/1/2019,04.01.00003,-102.33 
10/1/2019,04.01.00003,-27.15 
10/1/2019,04.01.00003,-230.64 
10/1/2019,04.01.00003,-51.30 
10/1/2019,04.01.00003,-0.44 
10/1/2019,04.01.00003,"-5,789.98 "
10/1/2019,04.01.00003,"-3,097.67 "
10/1/2019,04.01.00003,-609.48 
10/1/2019,04.01.00003,-234.96 
10/1/2019,04.01.00003,-167.27 
10/1/2019,04.01.00003,-183.90 
10/1/2019,04.01.00003,"-1,086.80 "
11/1/2019,04.01.00003,-234.59 
11/1/2019,04.01.00003,"-11,430.00 "
11/1/2019,04.01.00003,"-52,300.26 "
11/1/2019,04.01.00003,-1.45 
11/1/2019,04.01.00003,-35.83 
11/1/2019,04.01.00003,"-1,259.90 "
11/1/2019,04.01.00003,-237.45 
11/1/2019,04.01.00003,"-7,341.43 "
11/1/2019,04.01.00003,-432.91 
11/1/2019,04.01.00003,-44.54 
11/1/2019,04.01.00003,-50.71 
11/1/2019,04.01.00003,-224.08 
11/1/2019,04.01.00003,-134.50 
11/1/2019,04.01.00003,-48.53 
11/1/2019,04.01.00003,-15.57 
11/1/2019,04.01.00003,-279.94 
11/1/2019,04.01.00003,-102.33 
11/1/2019,04.01.00003,-27.15 
11/1/2019,04.01.00003,-230.64 
11/1/2019,04.01.00003,-51.30 
11/1/2019,04.01.00003,-0.44 
11/1/2019,04.01.00003,"-5,789.98 "
11/1/2019,04.01.00003,"-3,097.67 "
11/1/2019,04.01.00003,-609.48 
11/1/2019,04.01.00003,-234.96 
11/1/2019,04.01.00003,-167.27 
11/1/2019,04.01.00003,-183.90 
11/1/2019,04.01.00003,"-1,086.80 "
12/1/2019,04.01.00003,-234.59 
12/1/2019,04.01.00003,"-11,430.00 "
12/1/2019,04.01.00003,"-52,300.26 "
12/1/2019,04.01.00003,-1.45 
12/1/2019,04.01.00003,-35.83 
12/1/2019,04.01.00003,"-1,259.90 "
12/1/2019,04.01.00003,-237.45 
12/1/2019,04.01.00003,"-7,341.43 "
12/1/2019,04.01.00003,-432.91 
12/1/2019,04.01.00003,-44.54 
12/1/2019,04.01.00003,-50.71 
12/1/2019,04.01.00003,-224.08 
12/1/2019,04.01.00003,-134.50 
12/1/2019,04.01.00003,-48.53 
12/1/2019,04.01.00003,-15.57 
12/1/2019,04.01.00003,-279.94 
12/1/2019,04.01.00003,-102.33 
12/1/2019,04.01.00003,-27.15 
12/1/2019,04.01.00003,-230.64 
12/1/2019,04.01.00003,-51.30 
12/1/2019,04.01.00003,-0.44 
12/1/2019,04.01.00003,"-5,789.98 "
12/1/2019,04.01.00003,"-3,097.67 "
12/1/2019,04.01.00003,-609.48 
12/1/2019,04.01.00003,-234.96 
12/1/2019,04.01.00003,-167.27 
12/1/2019,04.01.00003,-183.90 
12/1/2019,04.01.00003,"-1,086.80 "
1/1/2020,04.01.00003,-234.59 
1/1/2020,04.01.00003,"-11,430.00 "
1/1/2020,04.01.00003,"-52,300.26 "
1/1/2020,04.01.00003,-1.45 
1/1/2020,04.01.00003,-35.83 
1/1/2020,04.01.00003,"-1,259.90 "
1/1/2020,04.01.00003,-237.45 
1/1/2020,04.01.00003,"-7,341.43 "
1/1/2020,04.01.00003,-432.91 
1/1/2020,04.01.00003,-44.54 
1/1/2020,04.01.00003,-50.71 
1/1/2020,04.01.00003,-224.08 
1/1/2020,04.01.00003,-134.50 
1/1/2020,04.01.00003,-48.53 
1/1/2020,04.01.00003,-15.57 
1/1/2020,04.01.00003,-279.94 
1/1/2020,04.01.00003,-102.33 
1/1/2020,04.01.00003,-27.15 
1/1/2020,04.01.00003,-230.64 
1/1/2020,04.01.00003,-51.30 
1/1/2020,04.01.00003,-0.44 
1/1/2020,04.01.00003,"-5,789.98 "
1/1/2020,04.01.00003,"-3,097.67 "
1/1/2020,04.01.00003,-609.48 
1/1/2020,04.01.00003,-234.96 
1/1/2020,04.01.00003,-167.27 
1/1/2020,04.01.00003,-183.90 
1/1/2020,04.01.00003,"-1,086.80 "
2/1/2020,04.01.00003,-234.59 
2/1/2020,04.01.00003,"-11,430.00 "
2/1/2020,04.01.00003,"-52,300.26 "
2/1/2020,04.01.00003,-1.45 
2/1/2020,04.01.00003,-35.83 
2/1/2020,04.01.00003,"-1,259.90 "
2/1/2020,04.01.00003,-237.45 
2/1/2020,04.01.00003,"-7,341.43 "
2/1/2020,04.01.00003,-432.91 
2/1/2020,04.01.00003,-44.54 
2/1/2020,04.01.00003,-50.71 
2/1/2020,04.01.00003,-224.08 
2/1/2020,04.01.00003,-134.50 
2/1/2020,04.01.00003,-48.53 
2/1/2020,04.01.00003,-15.57 
2/1/2020,04.01.00003,-279.94 
2/1/2020,04.01.00003,-102.33 
2/1/2020,04.01.00003,-27.15 
2/1/2020,04.01.00003,-230.64 
2/1/2020,04.01.00003,-51.30 
2/1/2020,04.01.00003,-0.44 
2/1/2020,04.01.00003,"-5,789.98 "
2/1/2020,04.01.00003,"-3,097.67 "
2/1/2020,04.01.00003,-609.48 
2/1/2020,04.01.00003,-234.96 
2/1/2020,04.01.00003,-167.27 
2/1/2020,04.01.00003,-183.90 
2/1/2020,04.01.00003,"-1,086.80 "
3/1/2020,04.01.00003,-244.38 
3/1/2020,04.01.00003,"-11,906.63 "
3/1/2020,04.01.00003,"-54,481.19 "
3/1/2020,04.01.00003,-1.52 
3/1/2020,04.01.00003,-37.31 
3/1/2020,04.01.00003,"-1,312.43 "
3/1/2020,04.01.00003,-247.35 
3/1/2020,04.01.00003,"-7,647.57 "
3/1/2020,04.01.00003,-450.96 
3/1/2020,04.01.00003,-46.39 
3/1/2020,04.01.00003,-52.82 
3/1/2020,04.01.00003,-233.42 
3/1/2020,04.01.00003,-140.11 
3/1/2020,04.01.00003,-50.56 
3/1/2020,04.01.00003,-16.21 
3/1/2020,04.01.00003,-291.61 
3/1/2020,04.01.00003,-106.60 
3/1/2020,04.01.00003,-28.28 
3/1/2020,04.01.00003,-240.25 
3/1/2020,04.01.00003,-53.45 
3/1/2020,04.01.00003,-0.45 
3/1/2020,04.01.00003,"-6,031.42 "
3/1/2020,04.01.00003,"-3,226.84 "
3/1/2020,04.01.00003,-634.89 
3/1/2020,04.01.00003,-244.75 
3/1/2020,04.01.00003,-174.24 
3/1/2020,04.01.00003,-191.57 
3/1/2020,04.01.00003,"-1,132.12 "
4/1/2020,04.01.00003,-244.38 
4/1/2020,04.01.00003,"-11,906.63 "
4/1/2020,04.01.00003,"-54,481.19 "
4/1/2020,04.01.00003,-1.52 
4/1/2020,04.01.00003,-37.31 
4/1/2020,04.01.00003,"-1,312.43 "
4/1/2020,04.01.00003,-247.35 
4/1/2020,04.01.00003,"-7,647.57 "
4/1/2020,04.01.00003,-450.96 
4/1/2020,04.01.00003,-46.39 
4/1/2020,04.01.00003,-52.82 
4/1/2020,04.01.00003,-233.42 
4/1/2020,04.01.00003,-140.11 
4/1/2020,04.01.00003,-50.56 
4/1/2020,04.01.00003,-16.21 
4/1/2020,04.01.00003,-291.61 
4/1/2020,04.01.00003,-106.60 
4/1/2020,04.01.00003,-28.28 
4/1/2020,04.01.00003,-240.25 
4/1/2020,04.01.00003,-53.45 
4/1/2020,04.01.00003,-0.45 
4/1/2020,04.01.00003,"-6,031.42 "
4/1/2020,04.01.00003,"-3,226.84 "
4/1/2020,04.01.00003,-634.89 
4/1/2020,04.01.00003,-244.75 
4/1/2020,04.01.00003,-174.24 
4/1/2020,04.01.00003,-191.57 
4/1/2020,04.01.00003,"-1,132.12 "
5/1/2020,04.01.00003,-244.38 
5/1/2020,04.01.00003,"-11,906.63 "
5/1/2020,04.01.00003,"-54,481.19 "
5/1/2020,04.01.00003,-1.52 
5/1/2020,04.01.00003,-37.31 
5/1/2020,04.01.00003,"-1,312.43 "
5/1/2020,04.01.00003,-247.35 
5/1/2020,04.01.00003,"-7,647.57 "
5/1/2020,04.01.00003,-450.96 
5/1/2020,04.01.00003,-46.39 
5/1/2020,04.01.00003,-52.82 
5/1/2020,04.01.00003,-233.42 
5/1/2020,04.01.00003,-140.11 
5/1/2020,04.01.00003,-50.56 
5/1/2020,04.01.00003,-16.21 
5/1/2020,04.01.00003,-291.61 
5/1/2020,04.01.00003,-106.60 
5/1/2020,04.01.00003,-28.28 
5/1/2020,04.01.00003,-240.25 
5/1/2020,04.01.00003,-53.45 
5/1/2020,04.01.00003,-0.45 
5/1/2020,04.01.00003,"-6,031.42 "
5/1/2020,04.01.00003,"-3,226.84 "
5/1/2020,04.01.00003,-634.89 
5/1/2020,04.01.00003,-244.75 
5/1/2020,04.01.00003,-174.24 
5/1/2020,04.01.00003,-191.57 
5/1/2020,04.01.00003,"-1,132.12 "
6/1/2020,04.01.00003,-244.38 
6/1/2020,04.01.00003,"-11,906.63 "
6/1/2020,04.01.00003,"-54,481.19 "
6/1/2020,04.01.00003,-1.52 
6/1/2020,04.01.00003,-37.31 
6/1/2020,04.01.00003,"-1,312.43 "
6/1/2020,04.01.00003,-247.35 
6/1/2020,04.01.00003,"-7,647.57 "
6/1/2020,04.01.00003,-450.96 
6/1/2020,04.01.00003,-46.39 
6/1/2020,04.01.00003,-52.82 
6/1/2020,04.01.00003,-233.42 
6/1/2020,04.01.00003,-140.11 
6/1/2020,04.01.00003,-50.56 
6/1/2020,04.01.00003,-16.21 
6/1/2020,04.01.00003,-291.61 
6/1/2020,04.01.00003,-106.60 
6/1/2020,04.01.00003,-28.28 
6/1/2020,04.01.00003,-240.25 
6/1/2020,04.01.00003,-53.45 
6/1/2020,04.01.00003,-0.45 
6/1/2020,04.01.00003,"-6,031.42 "
6/1/2020,04.01.00003,"-3,226.84 "
6/1/2020,04.01.00003,-634.89 
6/1/2020,04.01.00003,-244.75 
6/1/2020,04.01.00003,-174.24 
6/1/2020,04.01.00003,-191.57 
6/1/2020,04.01.00003,"-1,132.12 "
7/1/2020,04.01.00003,-244.38 
7/1/2020,04.01.00003,"-11,906.63 "
7/1/2020,04.01.00003,"-54,481.19 "
7/1/2020,04.01.00003,-1.52 
7/1/2020,04.01.00003,-37.31 
7/1/2020,04.01.00003,"-1,312.43 "
7/1/2020,04.01.00003,-247.35 
7/1/2020,04.01.00003,"-7,647.57 "
7/1/2020,04.01.00003,-450.96 
7/1/2020,04.01.00003,-46.39 
7/1/2020,04.01.00003,-52.82 
7/1/2020,04.01.00003,-233.42 
7/1/2020,04.01.00003,-140.11 
7/1/2020,04.01.00003,-50.56 
7/1/2020,04.01.00003,-16.21 
7/1/2020,04.01.00003,-291.61 
7/1/2020,04.01.00003,-106.60 
7/1/2020,04.01.00003,-28.28 
7/1/2020,04.01.00003,-240.25 
7/1/2020,04.01.00003,-53.45 
7/1/2020,04.01.00003,-0.45 
7/1/2020,04.01.00003,"-6,031.42 "
7/1/2020,04.01.00003,"-3,226.84 "
7/1/2020,04.01.00003,-634.89 
7/1/2020,04.01.00003,-244.75 
7/1/2020,04.01.00003,-174.24 
7/1/2020,04.01.00003,-191.57 
7/1/2020,04.01.00003,"-1,132.12 "
8/1/2017,04.01.00002,"-5,844.19 "
8/1/2017,04.01.00002,-279.31 
8/1/2017,04.01.00002,-647.05 
8/1/2017,04.01.00002,-470.58 
8/1/2017,04.01.00002,-303.29 
8/1/2017,04.01.00002,-227.32 
8/1/2017,04.01.00002,-55.54 
8/1/2017,04.01.00002,"-1,294.09 "
8/1/2017,04.01.00002,"-30,353.61 "
8/1/2017,04.01.00002,"-3,983.98 "
8/1/2017,04.01.00002,"-1,340.33 "
8/1/2017,04.01.00002,"-60,146.27 "
8/1/2017,04.01.00002,"-22,848.01 "
8/1/2017,04.01.00002,"-3,318.41 "
8/1/2017,04.01.00002,-764.85 
8/1/2017,04.01.00002,-180.88 
8/1/2017,04.01.00002,-111.08 
8/1/2017,04.01.00002,-387.50 
8/1/2017,04.01.00002,"-1,061.48 "
8/1/2017,04.01.00002,-331.61 
8/1/2017,04.01.00002,"-7,175.48 "
8/1/2017,04.01.00002,"-2,080.93 "
8/1/2017,04.01.00002,"-17,325.80 "
8/1/2017,04.01.00002,"-1,673.14 "
8/1/2017,04.01.00002,"-7,464.57 "
8/1/2017,04.01.00002,-399.71 
8/1/2017,04.01.00002,"-17,253.23 "
8/1/2017,04.01.00002,-422.79 
8/1/2017,04.01.00002,"-15,367.61 "
8/1/2017,04.01.00002,-538.33 
8/1/2017,04.01.00002,-646.86 
8/1/2017,04.01.00002,"-11,870.08 "
8/1/2017,04.01.00002,-852.78 
8/1/2017,04.01.00002,"-2,032.24 "
8/1/2017,04.01.00002,"-1,240.30 "
8/1/2017,04.01.00002,"-1,486.39 "
8/1/2017,04.01.00002,"-2,659.53 "
8/1/2017,04.01.00002,-175.07 
8/1/2017,04.01.00002,-174.89 
8/1/2017,04.01.00002,-30.43 
8/1/2017,04.01.00002,"-1,368.33 "
8/1/2017,04.01.00002,-798.15 
8/1/2017,04.01.00002,-503.86 
8/1/2017,04.01.00002,"-1,161.08 "
8/1/2017,04.01.00002,-424.06 
8/1/2017,04.01.00002,"-8,912.70 "
8/1/2017,04.01.00002,"-1,719.73 "
8/1/2017,04.01.00002,"-3,327.36 "
8/1/2017,04.01.00002,"-1,404.56 "
8/1/2017,04.01.00002,-927.35 
8/1/2017,04.01.00002,-522.57 
8/1/2017,04.01.00002,-303.82 
8/1/2017,04.01.00002,-182.63 
8/1/2017,04.01.00002,"-41,473.80 "
8/1/2017,04.01.00002,"-1,365.54 "
8/1/2017,04.01.00002,"-3,827.05 "
8/1/2017,04.01.00002,-33.18 
8/1/2017,04.01.00002,"-3,897.39 "
8/1/2017,04.01.00002,-614.33 
8/1/2017,04.01.00002,"-10,052.04 "
8/1/2017,04.01.00002,-916.85 
8/1/2017,04.01.00002,"-3,158.58 "
8/1/2017,04.01.00002,-726.82 
8/1/2017,04.01.00002,-620.45 
8/1/2017,04.01.00002,-932.44 
8/1/2017,04.01.00002,-481.58 
8/1/2017,04.01.00002,"-1,395.48 "
8/1/2017,04.01.00002,-356.53 
8/1/2017,04.01.00002,"-23,026.46 "
8/1/2017,04.01.00002,"-5,973.86 "
8/1/2017,04.01.00002,"-5,859.68 "
8/1/2017,04.01.00002,"-1,592.04 "
8/1/2017,04.01.00002,"-5,443.55 "
8/1/2017,04.01.00002,-752.27 
8/1/2017,04.01.00002,"-1,481.23 "
8/1/2017,04.01.00002,-963.04 
8/1/2017,04.01.00002,-119.52 
8/1/2017,04.01.00002,-79.32 
8/1/2017,04.01.00002,"-2,520.29 "
8/1/2017,04.01.00002,-397.82 
8/1/2017,04.01.00002,"-2,075.13 "
8/1/2017,04.01.00002,-335.07 
8/1/2017,04.01.00002,-890.99 
8/1/2017,04.01.00002,-344.07 
8/1/2017,04.01.00002,-859.32 
8/1/2017,04.01.00002,-114.12 
8/1/2017,04.01.00002,"-7,930.33 "
8/1/2017,04.01.00002,-868.66 
8/1/2017,04.01.00002,"-1,300.96 "
8/1/2017,04.01.00002,-164.57 
8/1/2017,04.01.00002,"-1,466.78 "
8/1/2017,04.01.00002,-401.54 
8/1/2017,04.01.00002,"-3,232.88 "
8/1/2017,04.01.00002,"-2,039.29 "
9/1/2017,04.01.00002,"-5,844.19 "
9/1/2017,04.01.00002,-279.31 
9/1/2017,04.01.00002,-647.05 
9/1/2017,04.01.00002,-470.58 
9/1/2017,04.01.00002,-303.29 
9/1/2017,04.01.00002,-227.32 
9/1/2017,04.01.00002,-55.54 
9/1/2017,04.01.00002,"-1,294.09 "
9/1/2017,04.01.00002,"-30,353.61 "
9/1/2017,04.01.00002,"-3,983.98 "
9/1/2017,04.01.00002,"-1,340.33 "
9/1/2017,04.01.00002,"-60,146.27 "
9/1/2017,04.01.00002,"-22,848.01 "
9/1/2017,04.01.00002,"-3,318.41 "
9/1/2017,04.01.00002,-764.85 
9/1/2017,04.01.00002,-180.88 
9/1/2017,04.01.00002,-111.08 
9/1/2017,04.01.00002,-387.50 
9/1/2017,04.01.00002,"-1,061.48 "
9/1/2017,04.01.00002,-331.61 
9/1/2017,04.01.00002,"-7,175.48 "
9/1/2017,04.01.00002,"-2,080.93 "
9/1/2017,04.01.00002,"-17,325.80 "
9/1/2017,04.01.00002,"-1,673.14 "
9/1/2017,04.01.00002,"-7,464.57 "
9/1/2017,04.01.00002,-399.71 
9/1/2017,04.01.00002,"-17,253.23 "
9/1/2017,04.01.00002,-422.79 
9/1/2017,04.01.00002,"-15,367.61 "
9/1/2017,04.01.00002,-538.33 
9/1/2017,04.01.00002,-646.86 
9/1/2017,04.01.00002,"-11,870.08 "
9/1/2017,04.01.00002,-852.78 
9/1/2017,04.01.00002,"-2,032.24 "
9/1/2017,04.01.00002,"-1,240.30 "
9/1/2017,04.01.00002,"-1,486.39 "
9/1/2017,04.01.00002,"-2,659.53 "
9/1/2017,04.01.00002,-175.07 
9/1/2017,04.01.00002,-174.89 
9/1/2017,04.01.00002,-30.43 
9/1/2017,04.01.00002,"-1,368.33 "
9/1/2017,04.01.00002,-798.15 
9/1/2017,04.01.00002,-503.86 
9/1/2017,04.01.00002,"-1,161.08 "
9/1/2017,04.01.00002,-424.06 
9/1/2017,04.01.00002,"-8,912.70 "
9/1/2017,04.01.00002,"-1,719.73 "
9/1/2017,04.01.00002,"-3,327.36 "
9/1/2017,04.01.00002,"-1,404.56 "
9/1/2017,04.01.00002,-927.35 
9/1/2017,04.01.00002,-522.57 
9/1/2017,04.01.00002,-303.82 
9/1/2017,04.01.00002,-182.63 
9/1/2017,04.01.00002,"-41,473.80 "
9/1/2017,04.01.00002,"-1,365.54 "
9/1/2017,04.01.00002,"-3,827.05 "
9/1/2017,04.01.00002,-33.18 
9/1/2017,04.01.00002,"-3,897.39 "
9/1/2017,04.01.00002,-614.33 
9/1/2017,04.01.00002,"-10,052.04 "
